created_at;id;ip_address;metadata;origem;perfil_publico_id;tipo_evento;user_agent
2026-01-22 06:01:45.016213+00;089a1c7d-b9a2-49e6-866b-77166f8080e7;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 06:05:30.361832+00;06026d70-63fe-4528-a008-1a07cbb11785;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 06:27:41.421564+00;ed938c05-50a0-4664-b8eb-d8883c241e1e;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 07:43:18.612345+00;a3bbea74-d975-4b6c-94b7-468ba7c8c6fc;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 07:59:56.515541+00;bd4ba24d-8e7c-4227-88e1-d64bbb88321d;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 12:56:47.201099+00;76c366d3-f0aa-4c08-ac12-c6f6f08b49d7;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 19:14:14.171061+00;55e2a2ca-8494-4365-b044-b97c865f0f61;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 19:14:25.473721+00;6a6f980a-3728-42a8-bae7-c7763488d815;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-22 19:17:56.755246+00;860a2087-0861-4b23-9680-4f37ccec0a25;;"{""isDomainCustomizado"":true,""url"":""https://psi.guilds.com.br""}";;17df36a9-2e4e-4e38-842a-9835d291a8cd;visita;
2026-01-22 22:40:07.736091+00;9e9ab37e-86e5-4018-a54d-d15b58db0822;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 13:46:45.165527+00;2b843404-2533-48e4-b015-a368316e7dc7;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:03:44.762866+00;63406258-dc95-47ef-82d5-ec68c7c16972;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:03:44.919898+00;fb83ed11-d868-4871-978d-319a7fbe57f9;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:03:45.225036+00;e8c54746-7471-4423-9a99-5ac472c71db5;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:03:54.264715+00;9906886f-f9b1-47ff-81a1-62708b839479;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:04:27.824602+00;a12a52d7-da72-4d39-92f6-c95aac6dda6e;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:05:01.919055+00;42ee960d-199a-4952-b3e4-f63e7d2349e9;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:05:39.634712+00;ecf90d3f-05c2-4a5a-936e-4f89133a554d;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:05:51.62623+00;90d5922f-5620-4299-a77d-615bf9cd2e12;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 14:58:31.600216+00;79eeac0e-33b2-4873-9cd2-f0332697ad44;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 16:49:51.575118+00;db2195ce-082c-4469-9871-5b667e914752;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 17:56:52.968687+00;9d52151a-4968-474b-abd2-984a24e23bdf;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 18:13:47.045245+00;a30fc82e-48e5-4d05-9a3c-ac713404d97a;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
2026-01-23 18:19:12.214336+00;bbec263b-94e7-4e01-b382-e4332bba2009;;"{""isDomainCustomizado"":true,""url"":""https://sodreia.com.br""}";;5e200087-a353-4237-a68c-d2622a67cac3;visita;
